Uniq ID,Year,From Currency,To Currency,Average,Inv Avg
CURR_00001,2021,USD,ADF,5.549281,0.180203525
CURR_00002,2020,USD,ADF,5.751614,0.173864241
CURR_00003,2019,USD,ADF,5.860376,0.170637515
CURR_00004,2018,USD,ADF,5.559774,0.179863426
CURR_00005,2017,USD,ADF,5.818572,0.171863474
CURR_00006,2016,USD,ADF,5.92913,0.168658808
CURR_00007,2015,USD,ADF,5.916052,0.169031645
CURR_00008,2014,USD,ADF,4.945526,0.202202961
CURR_00009,2013,USD,ADF,4.940893,0.202392563
CURR_00010,2012,USD,ADF,5.108906,0.195736621
CURR_00011,2011,USD,ADF,4.717768,0.211964641
CURR_00012,2010,USD,ADF,4.958266,0.201683411
CURR_00013,2009,USD,ADF,4.716122,0.21203862
CURR_00014,2008,USD,ADF,4.483461,0.223041976
CURR_00015,2007,USD,ADF,4.79343,0.20861888
CURR_00016,2006,USD,ADF,5.228982,0.191241813
CURR_00017,2005,USD,ADF,5.281089,0.189354885
CURR_00018,2004,USD,ADF,5.279327,0.189418083
CURR_00019,2003,USD,ADF,5.810243,0.172109841
CURR_00020,2002,USD,ADF,6.95934,0.143691787
CURR_00021,2001,USD,ADF,7.219093,0.138521557
CURR_00022,2000,USD,ADF,6.571673,0.152168253
CURR_00023,2021,USD,ADP,140.759638,0.007104309
CURR_00024,2020,USD,ADP,145.891875,0.006854391
CURR_00025,2019,USD,ADP,148.650689,0.00672718
CURR_00026,2018,USD,ADP,141.025801,0.007090901
CURR_00027,2017,USD,ADP,147.590308,0.006775513
CURR_00028,2016,USD,ADP,150.39464,0.006649173
CURR_00029,2015,USD,ADP,150.062914,0.006663872
CURR_00030,2014,USD,ADP,125.445152,0.007971611
CURR_00031,2013,USD,ADP,125.327638,0.007979086
CURR_00032,2012,USD,ADP,129.589364,0.007716683
CURR_00033,2011,USD,ADP,119.668,0.008356453
CURR_00034,2010,USD,ADP,125.768319,0.007951128
CURR_00035,2009,USD,ADP,119.654132,0.008357421
CURR_00036,2008,USD,ADP,113.7247,0.008793165
CURR_00037,2007,USD,ADP,121.587174,0.008224552
CURR_00038,2006,USD,ADP,132.63512,0.007539481
CURR_00039,2005,USD,ADP,133.956844,0.007465091
CURR_00040,2004,USD,ADP,133.912148,0.007467582
CURR_00041,2003,USD,ADP,147.379022,0.006785226
CURR_00042,2002,USD,ADP,176.526312,0.005664878
CURR_00043,2001,USD,ADP,185.700904,0.005385003
CURR_00044,2000,USD,ADP,187.282884,0.005339516
CURR_00045,2021,USD,AED,3.6725,0.272294078
CURR_00046,2020,USD,AED,3.6725,0.272294078
CURR_00047,2019,USD,AED,3.672536,0.272291408
CURR_00048,2018,USD,AED,3.672506,0.272293633
CURR_00049,2017,USD,AED,3.672487,0.272295041
CURR_00050,2016,USD,AED,3.6725,0.272294078
CURR_00051,2015,USD,AED,3.6725,0.272294078
CURR_00052,2014,USD,AED,3.6725,0.272294078
CURR_00053,2013,USD,AED,3.6725,0.272294078
CURR_00054,2012,USD,AED,3.6725,0.272294078
CURR_00055,2011,USD,AED,3.672504,0.272293781
CURR_00056,2010,USD,AED,3.6725,0.272294078
CURR_00057,2009,USD,AED,3.6725,0.272294078
CURR_00058,2008,USD,AED,3.6725,0.272294078
CURR_00059,2007,USD,AED,3.6725,0.272294078
CURR_00060,2006,USD,AED,3.6725,0.272294078
CURR_00061,2005,USD,AED,3.6725,0.272294078
CURR_00062,2004,USD,AED,3.6725,0.272294078
CURR_00063,2003,USD,AED,3.6725,0.272294078
CURR_00064,2002,USD,AED,3.6725,0.272294078
CURR_00065,2001,USD,AED,3.6725,0.272294078
CURR_00066,2000,USD,AED,3.739528,0.267413428
CURR_00067,1999,USD,AED,4.025545,0.248413569
CURR_00068,1998,USD,AED,3.622519,0.276051002
CURR_00069,1997,USD,AED,4.059334,0.246345829
CURR_00070,1996,USD,AED,3.80078,0.263103889
CURR_00071,1995,USD,AED,3.453908,0.28952711
CURR_00072,1994,USD,AED,3.450535,0.289810131
CURR_00073,1993,USD,AED,3.797149,0.263355481
CURR_00074,1992,USD,AED,3.803902,0.26288795
CURR_00075,1991,USD,AED,4.05157,0.2468179
CURR_00076,1990,USD,AED,3.457248,0.289247401
CURR_00077,1989,USD,AED,3.889386,0.257109991
CURR_00078,1988,USD,AED,4.046254,0.247142171
CURR_00079,1987,USD,AED,3.405268,0.293662643
CURR_00080,1986,USD,AED,3.316936,0.301483055
CURR_00081,1985,USD,AED,3.432523,0.291330896
CURR_00082,1984,USD,AED,3.870916,0.258336786
CURR_00083,1983,USD,AED,3.998851,0.250071833
CURR_00084,1982,USD,AED,4.067089,0.245876105
CURR_00085,1981,USD,AED,4.326919,0.231111329
CURR_00086,1980,USD,AED,3.837067,0.260615726
CURR_00087,1979,USD,AED,3.815676,0.262076759
CURR_00088,1978,USD,AED,3.871211,0.2583171
CURR_00089,1977,USD,AED,3.903248,0.25619689
CURR_00090,1976,USD,AED,3.953072,0.252967818
CURR_00091,1975,USD,AED,3.961285,0.252443336
CURR_00092,1974,USD,AED,3.959045,0.252586167
CURR_00093,1973,USD,AED,3.996271,0.25023328
CURR_00094,1972,USD,AED,4.385978,0.22799932
CURR_00095,1971,USD,AED,4.747963,0.210616637
CURR_00096,1970,USD,AED,4.7619,0.21000021
CURR_00097,1969,USD,AED,4.7619,0.21000021
CURR_00098,1968,USD,AED,4.7619,0.21000021
CURR_00099,1967,USD,AED,4.7619,0.21000021
CURR_00100,1966,USD,AED,4.7619,0.21000021
CURR_00101,2021,USD,AFA,83483.48402,1.19784E-05
CURR_00102,2020,USD,AFA,76650.4674,1.30462E-05
CURR_00103,2019,USD,AFA,77578.50753,1.28902E-05
CURR_00104,2018,USD,AFA,71797.13087,1.39281E-05
CURR_00105,2017,USD,AFA,67938.35481,1.47192E-05
CURR_00106,2016,USD,AFA,67769.91007,1.47558E-05
CURR_00107,2015,USD,AFA,61235.93102,1.63303E-05
CURR_00108,2014,USD,AFA,56664.93093,1.76476E-05
CURR_00109,2013,USD,AFA,54176.21887,1.84583E-05
CURR_00110,2012,USD,AFA,49165.7002,2.03394E-05
CURR_00111,2011,USD,AFA,44456.62712,2.24938E-05
CURR_00112,2010,USD,AFA,45211.04144,2.21185E-05
CURR_00113,2009,USD,AFA,48404.80871,2.06591E-05
CURR_00114,2008,USD,AFA,45520.04113,2.19683E-05
CURR_00115,2007,USD,AFA,43036.64973,2.3236E-05
CURR_00116,2006,USD,AFA,43019.4261,2.32453E-05
CURR_00117,2005,USD,AFA,42999.87628,2.32559E-05
CURR_00118,2004,USD,AFA,43228.94504,2.31326E-05
CURR_00119,2003,USD,AFA,43242.1046,2.31256E-05
CURR_00120,2002,USD,AFA,47493.80107,2.10554E-05
CURR_00121,2001,USD,AFA,47536.58223,2.10364E-05
CURR_00122,2000,USD,AFA,48285.29323,2.07102E-05
CURR_00123,1999,USD,AFA,51101.16321,1.9569E-05
CURR_00124,1998,USD,AFA,46853.55354,2.13431E-05
CURR_00125,1997,USD,AFA,52522.96437,1.90393E-05
CURR_00126,1996,USD,AFA,49179.25733,2.03338E-05
CURR_00127,1995,USD,AFA,34404.67294,2.90658E-05
CURR_00128,1994,USD,AFA,41636.00426,2.40177E-05
CURR_00129,1993,USD,AFA,46358.97595,2.15708E-05
CURR_00130,1992,USD,AFA,46441.42301,2.15325E-05
CURR_00131,1991,USD,AFA,49465.18496,2.02162E-05
CURR_00132,1990,USD,AFA,42209.16826,2.36915E-05
CURR_00133,1989,USD,AFA,47485.09672,2.10592E-05
CURR_00134,1988,USD,AFA,49400.27598,2.02428E-05
CURR_00135,1987,USD,AFA,41574.55396,2.40532E-05
CURR_00136,1986,USD,AFA,40496.11735,2.46937E-05
CURR_00137,1985,USD,AFA,41907.30341,2.38622E-05
CURR_00138,1984,USD,AFA,47259.59366,2.11597E-05
CURR_00139,1983,USD,AFA,48821.53276,2.04828E-05
CURR_00140,1982,USD,AFA,49654.6528,2.01391E-05
CURR_00141,1981,USD,AFA,51865.53074,1.92806E-05
CURR_00142,1980,USD,AFA,40591.52817,2.46357E-05
CURR_00143,1979,USD,AFA,38622.2969,2.58918E-05
CURR_00144,1978,USD,AFA,39858.6533,2.50887E-05
CURR_00145,1977,USD,AFA,39858.6533,2.50887E-05
CURR_00146,1976,USD,AFA,39858.6533,2.50887E-05
CURR_00147,1975,USD,AFA,39858.6533,2.50887E-05
CURR_00148,1974,USD,AFA,39858.6533,2.50887E-05
CURR_00149,1973,USD,AFA,39858.6533,2.50887E-05
CURR_00150,1972,USD,AFA,39858.6533,2.50887E-05
CURR_00151,1971,USD,AFA,39858.6533,2.50887E-05
CURR_00152,1970,USD,AFA,39858.6533,2.50887E-05
CURR_00153,1969,USD,AFA,39858.6533,2.50887E-05
CURR_00154,1968,USD,AFA,39858.6533,2.50887E-05
CURR_00155,1967,USD,AFA,39858.6533,2.50887E-05
CURR_00156,1966,USD,AFA,39858.6533,2.50887E-05
CURR_00157,1965,USD,AFA,39858.6533,2.50887E-05
CURR_00158,1964,USD,AFA,39858.6533,2.50887E-05
CURR_00159,1963,USD,AFA,36168.0372,2.76487E-05
CURR_00160,1962,USD,AFA,17714.957,5.64495E-05
CURR_00161,1961,USD,AFA,17714.957,5.64495E-05
CURR_00162,1960,USD,AFA,17714.957,5.64495E-05
CURR_00163,2021,USD,AFN,83.483484,0.011978417
CURR_00164,2020,USD,AFN,76.650467,0.013046235
CURR_00165,2019,USD,AFN,77.578508,0.012890168
CURR_00166,2018,USD,AFN,72.253656,0.01384013
CURR_00167,2017,USD,AFN,67.946651,0.014717429
CURR_00168,2016,USD,AFN,67.780133,0.014753586
CURR_00169,2015,USD,AFN,61.220701,0.016334344
CURR_00170,2014,USD,AFN,56.664336,0.017647785
CURR_00171,2013,USD,AFN,54.176666,0.018458131
CURR_00172,2012,USD,AFN,49.1657,0.020339383
CURR_00173,2011,USD,AFN,44.456627,0.022493834
CURR_00174,2010,USD,AFN,45.211041,0.022118491
CURR_00175,2009,USD,AFN,48.404809,0.020659104
CURR_00176,2008,USD,AFN,46.850536,0.021344473
CURR_00177,2021,USD,ALL,103.56753,0.009655536
CURR_00178,2020,USD,ALL,108.569186,0.009210717
CURR_00179,2019,USD,ALL,109.919116,0.009097599
CURR_00180,2018,USD,ALL,108.080629,0.009252352
CURR_00181,2017,USD,ALL,119.00508,0.008403003
CURR_00182,2016,USD,ALL,124.065664,0.008060248
CURR_00183,2015,USD,ALL,125.94446,0.007940008
CURR_00184,2014,USD,ALL,105.513237,0.009477484
CURR_00185,2013,USD,ALL,105.671873,0.009463256
CURR_00186,2012,USD,ALL,108.21773,0.00924063
CURR_00187,2011,USD,ALL,100.904392,0.009910371
CURR_00188,2010,USD,ALL,104.132004,0.009603196
CURR_00189,2009,USD,ALL,94.842414,0.010543806
CURR_00190,2008,USD,ALL,83.840407,0.011927423
CURR_00191,2007,USD,ALL,90.298813,0.011074343
CURR_00192,2006,USD,ALL,98.108794,0.010192766
CURR_00193,2005,USD,ALL,99.869502,0.010013067
CURR_00194,2004,USD,ALL,104.939982,0.009529256
CURR_00195,2003,USD,ALL,121.814087,0.008209231
CURR_00196,2002,USD,ALL,139.249374,0.007181361
CURR_00197,2001,USD,ALL,145.293145,0.006882637
CURR_00198,2000,USD,ALL,148.233516,0.006746113
CURR_00199,1999,USD,ALL,150.927064,0.006625717
CURR_00200,1998,USD,ALL,148.583304,0.006730231
CURR_00201,1997,USD,ALL,164.682069,0.006072307
CURR_00202,1996,USD,ALL,108.193244,0.009242721
CURR_00203,1995,USD,ALL,87.215647,0.011465833
CURR_00204,1994,USD,ALL,88.940656,0.011243452
CURR_00205,1993,USD,ALL,105.56973,0.009472412
CURR_00206,1992,USD,ALL,77.74891,0.012861917
CURR_00207,2021,USD,AMD,503.8758,0.001984616
CURR_00208,2020,USD,AMD,489.090792,0.00204461
CURR_00209,2019,USD,AMD,480.360216,0.002081771
CURR_00210,2018,USD,AMD,482.997133,0.002070406
CURR_00211,2017,USD,AMD,482.680817,0.002071762
CURR_00212,2016,USD,AMD,480.403564,0.002081583
CURR_00213,2015,USD,AMD,477.853289,0.002092693
CURR_00214,2014,USD,AMD,415.380102,0.002407434
CURR_00215,2013,USD,AMD,409.830512,0.002440033
CURR_00216,2012,USD,AMD,401.842795,0.002488535
CURR_00217,2011,USD,AMD,372.358079,0.002685587
CURR_00218,2010,USD,AMD,373.09846,0.002680258
CURR_00219,2009,USD,AMD,362.504399,0.002758587
CURR_00220,2008,USD,AMD,305.222081,0.003276303
CURR_00221,2007,USD,AMD,361.114817,0.002769202
CURR_00222,2006,USD,AMD,439.854592,0.002273479
CURR_00223,2005,USD,AMD,453.937763,0.002202945
CURR_00224,2004,USD,AMD,535.528507,0.001867314
CURR_00225,2003,USD,AMD,560.719027,0.001783424
CURR_00226,2002,USD,AMD,565.926285,0.001767015
CURR_00227,2001,USD,AMD,574.948755,0.001739285
CURR_00228,2000,USD,AMD,588.565338,0.001699047
CURR_00229,1999,USD,AMD,586.498436,0.001705034
CURR_00230,1998,USD,AMD,498.04341,0.002007857
CURR_00231,1997,USD,AMD,542.752173,0.001842462
CURR_00232,1996,USD,AMD,428.679021,0.002332748
CURR_00233,1995,USD,AMD,381.904127,0.002618458
CURR_00234,1994,USD,AMD,271.315683,0.003685743
CURR_00235,1993,USD,AMD,9.41788,0.106181009
CURR_00236,2021,USD,ANG,1.79,0.558659218
CURR_00237,2020,USD,ANG,1.79,0.558659218
CURR_00238,2019,USD,ANG,1.790018,0.5586536
CURR_00239,2018,USD,ANG,1.790003,0.558658282
CURR_00240,2017,USD,ANG,1.789987,0.558663275
CURR_00241,2016,USD,ANG,1.79,0.558659218
CURR_00242,2015,USD,ANG,1.79,0.558659218
CURR_00243,2014,USD,ANG,1.79,0.558659218
CURR_00244,2013,USD,ANG,1.79,0.558659218
CURR_00245,2012,USD,ANG,1.79,0.558659218
CURR_00246,2011,USD,ANG,1.790002,0.558658594
CURR_00247,2010,USD,ANG,1.79,0.558659218
CURR_00248,2009,USD,ANG,1.79,0.558659218
CURR_00249,2008,USD,ANG,1.79,0.558659218
CURR_00250,2007,USD,ANG,1.79,0.558659218
CURR_00251,2006,USD,ANG,1.79,0.558659218
CURR_00252,2005,USD,ANG,1.79,0.558659218
CURR_00253,2004,USD,ANG,1.79,0.558659218
CURR_00254,2003,USD,ANG,1.79,0.558659218
CURR_00255,2002,USD,ANG,1.79,0.558659218
CURR_00256,2001,USD,ANG,1.79,0.558659218
CURR_00257,2000,USD,ANG,1.79,0.558659218
CURR_00258,1999,USD,ANG,1.789951,0.558674511
CURR_00259,1998,USD,ANG,1.786272,0.559825155
CURR_00260,1997,USD,ANG,1.777675,0.562532521
CURR_00261,1996,USD,ANG,1.759916,0.568208937
CURR_00262,1995,USD,ANG,1.764111,0.566857754
CURR_00263,1994,USD,ANG,1.77856,0.562252609
CURR_00264,1993,USD,ANG,1.780554,0.561622956
CURR_00265,1992,USD,ANG,1.781912,0.561194941
CURR_00266,2021,USD,AOA,626.129099,0.001597115
CURR_00267,2020,USD,AOA,578.946374,0.001727276
CURR_00268,2019,USD,AOA,364.105772,0.002746455
CURR_00269,2018,USD,AOA,252.49594,0.00396046
CURR_00270,2017,USD,AOA,165.888205,0.006028156
CURR_00271,2016,USD,AOA,162.84588,0.006140776
CURR_00272,2015,USD,AOA,119.216047,0.008388133
CURR_00273,2014,USD,AOA,98.322268,0.010170636
CURR_00274,2013,USD,AOA,96.517007,0.010360868
CURR_00275,2012,USD,AOA,95.213949,0.010502663
CURR_00276,2011,USD,AOA,93.566355,0.010687602
CURR_00277,2010,USD,AOA,91.791256,0.010894284
CURR_00278,2009,USD,AOA,78.888519,0.012676116
CURR_00279,2008,USD,AOA,74.571064,0.013410027
CURR_00280,2007,USD,AOA,74.634676,0.013398598
CURR_00281,2006,USD,AOA,75.578259,0.013231318
CURR_00282,2005,USD,AOA,95.580668,0.010462367
CURR_00283,2004,USD,AOA,84.919631,0.01177584
CURR_00284,2003,USD,AOA,69.301984,0.014429601
CURR_00285,2002,USD,AOA,40.701196,0.024569303
CURR_00286,2001,USD,AOA,22.938295,0.043595219
CURR_00287,2000,USD,AOA,10.953167,0.091297795
CURR_00288,1999,USD,AOA,3.058983,0.326906034
CURR_00289,1998,USD,AOA,0.387477,2.580798344
CURR_00290,1997,USD,AOA,0.25326,3.948511411
CURR_00291,1996,USD,AOA,0.132555,7.544038324
CURR_00292,1995,USD,AOA,0.002588,386.3987635
CURR_00293,1994,USD,AOA,5.60E-05,17857.14286
CURR_00294,1993,USD,AOA,3.00E-06,333333.3333
CURR_00295,1992,USD,AOA,0,#DIV/0!
CURR_00296,1991,USD,AOA,0,#DIV/0!
CURR_00297,2021,USD,AON,626.129099,0.001597115
CURR_00298,2020,USD,AON,578.946374,0.001727276
CURR_00299,2019,USD,AON,364.105772,0.002746455
CURR_00300,2018,USD,AON,252.490945,0.003960538
CURR_00301,2017,USD,AON,165.894168,0.006027939
CURR_00302,2016,USD,AON,162.820689,0.006141726
CURR_00303,2015,USD,AON,119.214709,0.008388227
CURR_00304,2014,USD,AON,98.324616,0.010170393
CURR_00305,2013,USD,AON,96.521121,0.010360427
CURR_00306,2012,USD,AON,95.213648,0.010502696
CURR_00307,2011,USD,AON,93.567007,0.010687528
CURR_00308,2010,USD,AON,91.786736,0.01089482
CURR_00309,2009,USD,AON,78.873075,0.012678598
CURR_00310,2008,USD,AON,74.874674,0.013355651
CURR_00311,2007,USD,AON,76.535069,0.013065906
CURR_00312,2006,USD,AON,80.830845,0.012371515
CURR_00313,2005,USD,AON,87.247321,0.01146167
CURR_00314,2004,USD,AON,83.052932,0.012040514
CURR_00315,2003,USD,AON,68.203843,0.01466193
CURR_00316,2002,USD,AON,31.574519,0.031671108
CURR_00317,2001,USD,AON,11.598976,0.086214507
CURR_00318,2000,USD,AON,6.051429,0.165250224
CURR_00319,2021,USD,ARS,95.235544,0.010500281
CURR_00320,2020,USD,ARS,70.723096,0.014139652
CURR_00321,2019,USD,ARS,48.22464,0.020736288
CURR_00322,2018,USD,ARS,28.109931,0.035574616
CURR_00323,2017,USD,ARS,16.550881,0.060419744
CURR_00324,2016,USD,ARS,14.765348,0.067726138
CURR_00325,2015,USD,ARS,9.247159,0.108141322
CURR_00326,2014,USD,ARS,8.102889,0.123412773
CURR_00327,2013,USD,ARS,5.471578,0.182762633
CURR_00328,2012,USD,ARS,4.544477,0.220047323
CURR_00329,2011,USD,ARS,4.127573,0.242273123
CURR_00330,2010,USD,ARS,3.911666,0.255645548
CURR_00331,2009,USD,ARS,3.730046,0.268093209
CURR_00332,2008,USD,ARS,3.160485,0.316407134
CURR_00333,2007,USD,ARS,3.115469,0.32097896
CURR_00334,2006,USD,ARS,3.07387,0.325322802
CURR_00335,2005,USD,ARS,2.920355,0.342424123
CURR_00336,2004,USD,ARS,2.941283,0.339987686
CURR_00337,2003,USD,ARS,2.959085,0.337942303
CURR_00338,2002,USD,ARS,3.120529,0.320458486
CURR_00339,2001,USD,ARS,0.999905,1.000095009
CURR_00340,2000,USD,ARS,1.019166,0.981194428
CURR_00341,1999,USD,ARS,1.095584,0.912755206
CURR_00342,1998,USD,ARS,0.985897,1.01430474
CURR_00343,1997,USD,ARS,1.105194,0.904818521
CURR_00344,1996,USD,ARS,1.035003,0.966180774
CURR_00345,1995,USD,ARS,0.940628,1.063119533
CURR_00346,1994,USD,ARS,0.939012,1.064949117
CURR_00347,1993,USD,ARS,1.033273,0.967798442
CURR_00348,1992,USD,ARS,1.026506,0.974178427
CURR_00349,1991,USD,ARS,1.052409,0.95020092
CURR_00350,1990,USD,ARS,0.459198,2.177709833
CURR_00351,1989,USD,ARS,0.044852,22.29554981
CURR_00352,1988,USD,ARS,0.000965,1036.26943
CURR_00353,1987,USD,ARS,0.000199,5025.125628
CURR_00354,1986,USD,ARS,8.50E-05,11764.70588
CURR_00355,1985,USD,ARS,5.60E-05,17857.14286
CURR_00356,1984,USD,ARS,7.00E-06,142857.1429
CURR_00357,1983,USD,ARS,1.00E-06,1000000
CURR_00358,1982,USD,ARS,0,#DIV/0!
CURR_00359,1981,USD,ARS,0,#DIV/0!
CURR_00360,2021,USD,ATS,11.640973,0.085903472
CURR_00361,2020,USD,ATS,12.065414,0.082881532
CURR_00362,2019,USD,ATS,12.293571,0.08134333
CURR_00363,2018,USD,ATS,11.662984,0.085741351
CURR_00364,2017,USD,ATS,12.205876,0.081927753
CURR_00365,2016,USD,ATS,12.437797,0.08040009
CURR_00366,2015,USD,ATS,12.410363,0.08057782
CURR_00367,2014,USD,ATS,10.374448,0.096390671
CURR_00368,2013,USD,ATS,10.36473,0.096481047
CURR_00369,2012,USD,ATS,10.717179,0.093308136
CURR_00370,2011,USD,ATS,9.896671,0.101044078
CURR_00371,2010,USD,ATS,10.401174,0.096142993
CURR_00372,2009,USD,ATS,9.893218,0.101079345
CURR_00373,2008,USD,ATS,9.405154,0.106324681
CURR_00374,2007,USD,ATS,10.055389,0.099449161
CURR_00375,2006,USD,ATS,10.969066,0.091165465
CURR_00376,2005,USD,ATS,11.078374,0.090265954
CURR_00377,2004,USD,ATS,11.074678,0.090296079
CURR_00378,2003,USD,ATS,12.188403,0.082045203
CURR_00379,2002,USD,ATS,14.598915,0.068498241
CURR_00380,2001,USD,ATS,15.378332,0.065026558
CURR_00381,2000,USD,ATS,14.94229,0.066924146
CURR_00382,1999,USD,ATS,12.927453,0.077354758
CURR_00383,1998,USD,ATS,12.406038,0.080605911
CURR_00384,1997,USD,ATS,12.17015,0.082168256
CURR_00385,1996,USD,ATS,10.448627,0.095706355
CURR_00386,1995,USD,ATS,9.974968,0.100250948
CURR_00387,1994,USD,ATS,11.385646,0.087829887
CURR_00388,1993,USD,ATS,11.62538,0.086018694
CURR_00389,1992,USD,ATS,10.983337,0.091047011
CURR_00390,1991,USD,ATS,11.697325,0.085489631
CURR_00391,1990,USD,ATS,11.3986,0.087730072
CURR_00392,1989,USD,ATS,13.821192,0.07235266
CURR_00393,1988,USD,ATS,13.067355,0.076526581
CURR_00394,1987,USD,ATS,13.363503,0.074830679
CURR_00395,1986,USD,ATS,16.173663,0.061828913
CURR_00396,1985,USD,ATS,22.001729,0.045450973
CURR_00397,1984,USD,ATS,20.429998,0.048947631
CURR_00398,1983,USD,ATS,17.972475,0.055640639
CURR_00399,1982,USD,ATS,17.063339,0.058605177
CURR_00400,1981,USD,ATS,15.929589,0.062776259
CURR_00401,1980,USD,ATS,12.938786,0.077287004
CURR_00402,1979,USD,ATS,13.375062,0.074766009
CURR_00403,1978,USD,ATS,14.512975,0.06890386
CURR_00404,1977,USD,ATS,16.522696,0.060522811
CURR_00405,1976,USD,ATS,17.934411,0.055758731
CURR_00406,1975,USD,ATS,17.424958,0.057388948
CURR_00407,1974,USD,ATS,18.678552,0.053537341
CURR_00408,1973,USD,ATS,19.568754,0.051101874
CURR_00409,1972,USD,ATS,23.107934,0.04327518
CURR_00410,1971,USD,ATS,24.966719,0.040053321
CURR_00411,1970,USD,ATS,25.848398,0.038687117
CURR_00412,1969,USD,ATS,25.861935,0.038666867
CURR_00413,1968,USD,ATS,25.844665,0.038692705
CURR_00414,1967,USD,ATS,25.834706,0.038707621
CURR_00415,1966,USD,ATS,25.834201,0.038708377
CURR_00416,1965,USD,ATS,25.823722,0.038724085
CURR_00417,1964,USD,ATS,25.826737,0.038719564
CURR_00418,1963,USD,ATS,25.824349,0.038723145
CURR_00419,1962,USD,ATS,25.814261,0.038738277
CURR_00420,1961,USD,ATS,25.928999,0.038566857
CURR_00421,1960,USD,ATS,25.957648,0.038524292
CURR_00422,1959,USD,ATS,25.873253,0.038649953
CURR_00423,1958,USD,ATS,25.955265,0.038527829
CURR_00424,1957,USD,ATS,26.021167,0.038430252
CURR_00425,2021,USD,AUD,1.332437,0.750504527
CURR_00426,2020,USD,AUD,1.451936,0.688735592
CURR_00427,2019,USD,AUD,1.439273,0.69479522
CURR_00428,2018,USD,AUD,1.339015,0.746817623
CURR_00429,2017,USD,AUD,1.305026,0.766268258
CURR_00430,2016,USD,AUD,1.344874,0.743564081
CURR_00431,2015,USD,AUD,1.332359,0.750548463
CURR_00432,2014,USD,AUD,1.109236,0.901521408
CURR_00433,2013,USD,AUD,1.036882,0.964429897
CURR_00434,2012,USD,AUD,0.965948,1.035252415
CURR_00435,2011,USD,AUD,0.969576,1.031378664
CURR_00436,2010,USD,AUD,1.089419,0.91792047
CURR_00437,2009,USD,AUD,1.279083,0.781810094
CURR_00438,2008,USD,AUD,1.196204,0.83597781
CURR_00439,2007,USD,AUD,1.194885,0.836900622
CURR_00440,2006,USD,AUD,1.328186,0.752906596
CURR_00441,2005,USD,AUD,1.312638,0.761824661
CURR_00442,2004,USD,AUD,1.360434,0.735059547
CURR_00443,2003,USD,AUD,1.54095,0.648950323
CURR_00444,2002,USD,AUD,1.840417,0.54335512
CURR_00445,2001,USD,AUD,1.93458,0.516908063
CURR_00446,2000,USD,AUD,1.726292,0.579276275
CURR_00447,1999,USD,AUD,1.550194,0.645080551
CURR_00448,1998,USD,AUD,1.592027,0.628130051
CURR_00449,1997,USD,AUD,1.348288,0.741681303
CURR_00450,1996,USD,AUD,1.27814,0.782386906
CURR_00451,1995,USD,AUD,1.349601,0.740959736
CURR_00452,1994,USD,AUD,1.367306,0.731365181
CURR_00453,1993,USD,AUD,1.472006,0.679345057
CURR_00454,1992,USD,AUD,1.362283,0.734061865
CURR_00455,1991,USD,AUD,1.284466,0.778533647
CURR_00456,1990,USD,AUD,1.281368,0.78041593
CURR_00457,1989,USD,AUD,1.265469,0.790220859
CURR_00458,1988,USD,AUD,1.279904,0.781308598
CURR_00459,1987,USD,AUD,1.427558,0.700496933
CURR_00460,1986,USD,AUD,1.496312,0.668309818
CURR_00461,1985,USD,AUD,1.431218,0.698705578
CURR_00462,1984,USD,AUD,1.139877,0.877287637
CURR_00463,1983,USD,AUD,1.110926,0.900149965
CURR_00464,1982,USD,AUD,0.986967,1.013205102
CURR_00465,1981,USD,AUD,0.870165,1.149207334
CURR_00466,1980,USD,AUD,0.877888,1.13909747
CURR_00467,1979,USD,AUD,0.894886,1.117460772
CURR_00468,1978,USD,AUD,0.874149,1.143969735
CURR_00469,1977,USD,AUD,0.902249,1.108341489
CURR_00470,1976,USD,AUD,0.820246,1.219146451
CURR_00471,1975,USD,AUD,0.765582,1.306195809
CURR_00472,1974,USD,AUD,0.69771,1.433260237
CURR_00473,1973,USD,AUD,0.706482,1.41546423
CURR_00474,1972,USD,AUD,0.838817,1.192155142
CURR_00475,1971,USD,AUD,0.880245,1.13604735
CURR_00476,1970,USD,AUD,0.892857,1.120000179
CURR_00477,1969,USD,AUD,0.892857,1.120000179
CURR_00478,1968,USD,AUD,0.892857,1.120000179
CURR_00479,1967,USD,AUD,0.892857,1.120000179
CURR_00480,1966,USD,AUD,0.892857,1.120000179
CURR_00481,1965,USD,AUD,0.892857,1.120000179
CURR_00482,1964,USD,AUD,0.892857,1.120000179
CURR_00483,1963,USD,AUD,0.892857,1.120000179
CURR_00484,1962,USD,AUD,0.892857,1.120000179
CURR_00485,1961,USD,AUD,0.892857,1.120000179
CURR_00486,1960,USD,AUD,0.892857,1.120000179
CURR_00487,2021,USD,AWF,1.79,0.558659218
CURR_00488,2020,USD,AWF,1.79,0.558659218
CURR_00489,2019,USD,AWF,1.790018,0.5586536
CURR_00490,2018,USD,AWF,1.790003,0.558658282
CURR_00491,2017,USD,AWF,1.789992,0.558661715
CURR_00492,2016,USD,AWF,1.79,0.558659218
CURR_00493,2015,USD,AWF,1.79,0.558659218
CURR_00494,2014,USD,AWF,1.79,0.558659218
CURR_00495,2013,USD,AWF,1.79,0.558659218
