,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
73,Iceland,2004,299,Number of laboratory scientists,Absolute,All,All,NOLSC74,0,130,352,No
74,Iceland,2002,289,Number of laboratory scientists,Absolute,All,All,NOLSC75,0,130,352,No
75,Iceland,2001,293,Number of laboratory scientists,Absolute,All,All,NOLSC76,0,130,352,No
76,Iceland,2000,292,Number of laboratory scientists,Absolute,All,All,NOLSC77,0,130,352,No
77,Indonesia,2003,0,Number of laboratory scientists,Absolute,All,All,NOLSC78,0,130,360,No
78,Iran (Islamic Republic of),2004,3276,Number of laboratory scientists,Absolute,All,All,NOLSC79,0,130,364,No
79,Jordan,2004,2000,Number of laboratory scientists,Absolute,All,All,NOLSC80,0,130,400,No
80,Kenya,2004,6000,Number of laboratory scientists,Absolute,All,All,NOLSC81,0,130,404,No
81,Lebanon,2005,535,Number of laboratory scientists,Absolute,All,All,NOLSC82,0,130,422,No
82,Lesotho,2003,59,Number of laboratory scientists,Absolute,All,All,NOLSC83,0,130,426,No
83,Liberia,2004,150,Number of laboratory scientists,Absolute,All,All,NOLSC84,0,130,430,No
84,Madagascar,2004,30,Number of laboratory scientists,Absolute,All,All,NOLSC85,0,130,450,No
85,Maldives,2007,0,Number of laboratory scientists,Absolute,All,All,NOLSC86,0,130,462,No
86,Mali,2010,28,Number of laboratory scientists,Absolute,All,All,NOLSC87,0,130,466,No
87,Mali,2009,41,Number of laboratory scientists,Absolute,All,All,NOLSC88,0,130,466,No
88,Mali,2004,25,Number of laboratory scientists,Absolute,All,All,NOLSC89,0,130,466,No
89,Mauritania,2009,70,Number of laboratory scientists,Absolute,All,All,NOLSC90,0,130,478,No
90,Mauritania,2004,12,Number of laboratory scientists,Absolute,All,All,NOLSC91,0,130,478,No
91,Mauritius,2004,7,Number of laboratory scientists,Absolute,All,All,NOLSC92,0,130,480,No
92,Mozambique,2006,144,Number of laboratory scientists,Absolute,All,All,NOLSC93,0,130,508,No
93,Mozambique,2004,45,Number of laboratory scientists,Absolute,All,All,NOLSC94,0,130,508,No
94,Myanmar,2004,241,Number of laboratory scientists,Absolute,All,All,NOLSC95,0,130,104,No
95,Namibia,2004,0,Number of laboratory scientists,Absolute,All,All,NOLSC96,0,130,516,No
96,Niger,2008,63,Number of laboratory scientists,Absolute,All,All,NOLSC97,0,130,562,No
97,Niger,2004,213,Number of laboratory scientists,Absolute,All,All,NOLSC98,0,130,562,No
98,Nigeria,2008,12703,Number of laboratory scientists,Absolute,All,All,NOLSC99,0,130,566,No
99,Nigeria,2007,12703,Number of laboratory scientists,Absolute,All,All,NOLSC100,0,130,566,No
100,Oman,2004,152,Number of laboratory scientists,Absolute,All,All,NOLSC101,0,130,512,No
101,Pakistan,2004,1751,Number of laboratory scientists,Absolute,All,All,NOLSC102,0,130,586,No
102,Peru,2012,1512,Number of laboratory scientists,Absolute,All,All,NOLSC103,0,130,604,No
103,Peru,2009,1122,Number of laboratory scientists,Absolute,All,All,NOLSC104,0,130,604,No
104,Poland,2010,9510,Number of laboratory scientists,Absolute,All,All,NOLSC105,0,130,616,No
105,Qatar,2006,504,Number of laboratory scientists,Absolute,All,All,NOLSC106,0,130,634,No
106,Rwanda,2004,5,Number of laboratory scientists,Absolute,All,All,NOLSC107,0,130,646,No
107,Samoa,2008,1,Number of laboratory scientists,Absolute,All,All,NOLSC108,0,130,882,No
108,Senegal,2008,143,Number of laboratory scientists,Absolute,All,All,NOLSC109,0,130,686,No
109,Senegal,2004,32,Number of laboratory scientists,Absolute,All,All,NOLSC110,0,130,686,No
110,Sierra Leone,2008,4,Number of laboratory scientists,Absolute,All,All,NOLSC111,0,130,694,No
111,South Africa,2013,726,Number of laboratory scientists,Absolute,All,All,NOLSC112,0,130,710,No
112,South Africa,2011,857,Number of laboratory scientists,Absolute,All,All,NOLSC113,0,130,710,No
113,South Africa,2004,978,Number of laboratory scientists,Absolute,All,All,NOLSC114,0,130,710,No
114,Sri Lanka,2007,291,Number of laboratory scientists,Absolute,All,All,NOLSC115,0,130,144,No
115,Sri Lanka,2004,1,Number of laboratory scientists,Absolute,All,All,NOLSC116,0,130,144,No
116,Sudan,2004,35,Number of laboratory scientists,Absolute,All,All,NOLSC117,0,130,729,No
117,Sudan,2004,35,Number of laboratory scientists,Absolute,All,All,NOLSC117,0,130,736,No
118,Timor-Leste,2004,3,Number of laboratory scientists,Absolute,All,All,NOLSC118,0,130,626,No
119,Togo,2007,4,Number of laboratory scientists,Absolute,All,All,NOLSC119,0,130,768,No
120,Togo,2004,171,Number of laboratory scientists,Absolute,All,All,NOLSC120,0,130,768,No
