,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
21,Bosnia and Herzegovina,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB22,0,130,70,No
22,Botswana,2009,16,Stillbirth rate,per 1k pop,All,All,STBIRPTB23,0,130,72,No
23,Brazil,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB24,0,130,76,No
24,Brunei Darussalam,2009,6,Stillbirth rate,per 1k pop,All,All,STBIRPTB25,0,130,96,No
25,Bulgaria,2009,7,Stillbirth rate,per 1k pop,All,All,STBIRPTB26,0,130,100,No
26,Burkina Faso,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB27,0,130,854,No
27,Burundi,2009,28,Stillbirth rate,per 1k pop,All,All,STBIRPTB28,0,130,108,No
28,Cabo Verde,2009,16,Stillbirth rate,per 1k pop,All,All,STBIRPTB29,0,130,132,No
29,Cambodia,2009,18,Stillbirth rate,per 1k pop,All,All,STBIRPTB30,0,130,116,No
30,Cameroon,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB31,0,130,120,No
31,Canada,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB32,0,130,124,No
32,Central African Republic,2009,24,Stillbirth rate,per 1k pop,All,All,STBIRPTB33,0,130,140,No
33,Chad,2009,29,Stillbirth rate,per 1k pop,All,All,STBIRPTB34,0,130,148,No
34,Chile,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB35,0,130,152,No
35,China,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB36,0,130,156,No
36,Colombia,2009,6,Stillbirth rate,per 1k pop,All,All,STBIRPTB37,0,130,170,No
37,Comoros,2009,27,Stillbirth rate,per 1k pop,All,All,STBIRPTB38,0,130,174,No
38,Congo,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB39,0,130,178,No
39,Cook Islands,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB40,0,130,184,No
40,Costa Rica,2009,5,Stillbirth rate,per 1k pop,All,All,STBIRPTB41,0,130,188,No
41,Côte dIvoire,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB42,0,130,384,No
42,Croatia,2009,8,Stillbirth rate,per 1k pop,All,All,STBIRPTB43,0,130,191,No
43,Cuba,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB44,0,130,192,No
44,Cyprus,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB45,0,130,196,No
45,Czech Republic,2009,27,Stillbirth rate,per 1k pop,All,All,STBIRPTB46,0,130,203,No
46,Democratic Peoples Republic of Korea,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB47,0,130,408,No
47,Democratic Republic of the Congo,2009,29,Stillbirth rate,per 1k pop,All,All,STBIRPTB48,0,130,180,No
48,Denmark,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB49,0,130,208,No
49,Djibouti,2009,34,Stillbirth rate,per 1k pop,All,All,STBIRPTB50,0,130,262,No
50,Dominica,2009,11,Stillbirth rate,per 1k pop,All,All,STBIRPTB51,0,130,212,No
51,Dominican Republic,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB52,0,130,214,No
52,Ecuador,2009,12,Stillbirth rate,per 1k pop,All,All,STBIRPTB53,0,130,218,No
53,Egypt,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB54,0,130,818,No
54,El Salvador,2009,14,Stillbirth rate,per 1k pop,All,All,STBIRPTB55,0,130,222,No
55,Equatorial Guinea,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB56,0,130,226,No
56,Eritrea,2009,21,Stillbirth rate,per 1k pop,All,All,STBIRPTB57,0,130,232,No
57,Estonia,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB58,0,130,233,No
58,Ethiopia,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB59,0,130,231,No
59,Ethiopia,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB59,0,130,230,No
60,Fiji,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB60,0,130,242,No
61,Finland,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB61,0,130,246,No
62,France,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB62,0,130,250,No
63,Gabon,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB63,0,130,266,No
64,Gambia,2009,26,Stillbirth rate,per 1k pop,All,All,STBIRPTB64,0,130,270,No
65,Georgia,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB65,0,130,268,No
66,Germany,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB66,0,130,276,No
67,Ghana,2009,22,Stillbirth rate,per 1k pop,All,All,STBIRPTB67,0,130,288,No
68,Greece,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB68,0,130,300,No
69,Grenada,2009,11,Stillbirth rate,per 1k pop,All,All,STBIRPTB69,0,130,308,No
70,Guatemala,2009,10,Stillbirth rate,per 1k pop,All,All,STBIRPTB70,0,130,320,No
71,Guinea,2009,24,Stillbirth rate,per 1k pop,All,All,STBIRPTB71,0,130,324,No
72,Guinea-Bissau,2009,30,Stillbirth rate,per 1k pop,All,All,STBIRPTB72,0,130,624,No
73,Guyana,2009,17,Stillbirth rate,per 1k pop,All,All,STBIRPTB73,0,130,328,No
74,Haiti,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB74,0,130,332,No
75,Honduras,2009,18,Stillbirth rate,per 1k pop,All,All,STBIRPTB75,0,130,340,No
76,Hungary,2009,4,Stillbirth rate,per 1k pop,All,All,STBIRPTB76,0,130,348,No
77,Iceland,2009,2,Stillbirth rate,per 1k pop,All,All,STBIRPTB77,0,130,352,No
78,India,2009,22,Stillbirth rate,per 1k pop,All,All,STBIRPTB78,0,130,356,No
79,Indonesia,2009,15,Stillbirth rate,per 1k pop,All,All,STBIRPTB79,0,130,360,No
80,Iran (Islamic Republic of),2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB80,0,130,364,No
81,Iraq,2009,9,Stillbirth rate,per 1k pop,All,All,STBIRPTB81,0,130,368,No
82,Ireland,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB82,0,130,372,No
83,Israel,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB83,0,130,376,No
84,Italy,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB84,0,130,380,No
85,Jamaica,2009,13,Stillbirth rate,per 1k pop,All,All,STBIRPTB85,0,130,388,No
86,Japan,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB86,0,130,392,No
87,Japan,2009,3,Stillbirth rate,per 1k pop,All,All,STBIRPTB86,0,130,392,No
