,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
41,Côte dIvoire,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI42,0,130,384,No
42,Croatia,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI43,0,130,191,No
43,Cuba,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI44,0,130,192,No
44,Cyprus,2008,15,Years of Life Lost Injuries,Percent,All,All,YLLI45,0,130,196,No
45,Czech Republic,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI46,0,130,203,No
46,Democratic Peoples Republic of Korea,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI47,0,130,408,No
47,Democratic Republic of the Congo,2008,7,Years of Life Lost Injuries,Percent,All,All,YLLI48,0,130,180,No
48,Denmark,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI49,0,130,208,No
49,Djibouti,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI50,0,130,262,No
50,Dominica,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI51,0,130,212,No
51,Dominican Republic,2008,17,Years of Life Lost Injuries,Percent,All,All,YLLI52,0,130,214,No
52,Ecuador,2008,25,Years of Life Lost Injuries,Percent,All,All,YLLI53,0,130,218,No
53,Egypt,2008,11,Years of Life Lost Injuries,Percent,All,All,YLLI54,0,130,818,No
54,El Salvador,2008,32,Years of Life Lost Injuries,Percent,All,All,YLLI55,0,130,222,No
55,Equatorial Guinea,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI56,0,130,226,No
56,Eritrea,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI57,0,130,232,No
57,Estonia,2008,19,Years of Life Lost Injuries,Percent,All,All,YLLI58,0,130,233,No
58,Ethiopia,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI59,0,130,231,No
59,Ethiopia,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI59,0,130,230,No
60,Fiji,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI60,0,130,242,No
61,Finland,2008,20,Years of Life Lost Injuries,Percent,All,All,YLLI61,0,130,246,No
62,France,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI62,0,130,250,No
63,Gabon,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI63,0,130,266,No
64,Gambia,2008,7,Years of Life Lost Injuries,Percent,All,All,YLLI64,0,130,270,No
65,Georgia,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI65,0,130,268,No
66,Germany,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI66,0,130,276,No
67,Ghana,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI67,0,130,288,No
68,Greece,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI68,0,130,300,No
69,Grenada,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI69,0,130,308,No
70,Guatemala,2008,24,Years of Life Lost Injuries,Percent,All,All,YLLI70,0,130,320,No
71,Guinea,2008,8,Years of Life Lost Injuries,Percent,All,All,YLLI71,0,130,324,No
72,Guinea-Bissau,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI72,0,130,624,No
73,Guyana,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI73,0,130,328,No
74,Haiti,2008,6,Years of Life Lost Injuries,Percent,All,All,YLLI74,0,130,332,No
75,Honduras,2008,14,Years of Life Lost Injuries,Percent,All,All,YLLI75,0,130,340,No
76,Hungary,2008,10,Years of Life Lost Injuries,Percent,All,All,YLLI76,0,130,348,No
77,Iceland,2008,18,Years of Life Lost Injuries,Percent,All,All,YLLI77,0,130,352,No
78,India,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI78,0,130,356,No
79,Indonesia,2008,13,Years of Life Lost Injuries,Percent,All,All,YLLI79,0,130,360,No
80,Iran (Islamic Republic of),2008,23,Years of Life Lost Injuries,Percent,All,All,YLLI80,0,130,364,No
81,Iraq,2008,40,Years of Life Lost Injuries,Percent,All,All,YLLI81,0,130,368,No
82,Ireland,2008,16,Years of Life Lost Injuries,Percent,All,All,YLLI82,0,130,372,No
83,Israel,2008,12,Years of Life Lost Injuries,Percent,All,All,YLLI83,0,130,376,No
84,Italy,2008,9,Years of Life Lost Injuries,Percent,All,All,YLLI84,0,130,380,No
85,Jamaica,2008,21,Years of Life Lost Injuries,Percent,All,All,YLLI85,0,130,388,No
