,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
81,Iraq,2008,35,Years of Life lost Communicable,Percent,All,All,YLLC81,0,130,368,No
82,Ireland,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC82,0,130,372,No
83,Israel,2008,10,Years of Life lost Communicable,Percent,All,All,YLLC83,0,130,376,No
84,Italy,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC84,0,130,380,No
85,Jamaica,2008,37,Years of Life lost Communicable,Percent,All,All,YLLC85,0,130,388,No
86,Japan,2008,9,Years of Life lost Communicable,Percent,All,All,YLLC86,0,130,392,No
87,Japan,2008,9,Years of Life lost Communicable,Percent,All,All,YLLC86,0,130,392,No
88,Jordan,2008,26,Years of Life lost Communicable,Percent,All,All,YLLC87,0,130,400,No
89,Kazakhstan,2008,16,Years of Life lost Communicable,Percent,All,All,YLLC88,0,130,398,No
90,Kenya,2008,76,Years of Life lost Communicable,Percent,All,All,YLLC89,0,130,404,No
91,Kiribati,2008,36,Years of Life lost Communicable,Percent,All,All,YLLC90,0,130,296,No
92,Kuwait,2008,14,Years of Life lost Communicable,Percent,All,All,YLLC91,0,130,414,No
93,Kyrgyzstan,2008,30,Years of Life lost Communicable,Percent,All,All,YLLC92,0,130,417,No
94,Lao Peoples Democratic Republic,2008,58,Years of Life lost Communicable,Percent,All,All,YLLC93,0,130,418,No
95,Latvia,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC94,0,130,428,No
96,Lebanon,2008,13,Years of Life lost Communicable,Percent,All,All,YLLC95,0,130,422,No
97,Lesotho,2008,77,Years of Life lost Communicable,Percent,All,All,YLLC96,0,130,426,No
98,Liberia,2008,82,Years of Life lost Communicable,Percent,All,All,YLLC97,0,130,430,No
99,Libya,2008,21,Years of Life lost Communicable,Percent,All,All,YLLC98,0,130,434,No
100,Lithuania,2008,6,Years of Life lost Communicable,Percent,All,All,YLLC99,0,130,440,No
101,Luxembourg,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC100,0,130,442,No
102,Madagascar,2008,69,Years of Life lost Communicable,Percent,All,All,YLLC101,0,130,450,No
103,Malawi,2008,73,Years of Life lost Communicable,Percent,All,All,YLLC102,0,130,454,No
104,Malaysia,2008,26,Years of Life lost Communicable,Percent,All,All,YLLC103,0,130,458,No
105,Maldives,2008,23,Years of Life lost Communicable,Percent,All,All,YLLC104,0,130,462,No
106,Mali,2008,85,Years of Life lost Communicable,Percent,All,All,YLLC105,0,130,466,No
107,Malta,2008,5,Years of Life lost Communicable,Percent,All,All,YLLC106,0,130,470,No
108,Marshall Islands,2008,27,Years of Life lost Communicable,Percent,All,All,YLLC107,0,130,584,No
109,Mauritania,2008,72,Years of Life lost Communicable,Percent,All,All,YLLC108,0,130,478,No
110,Mauritius,2008,12,Years of Life lost Communicable,Percent,All,All,YLLC109,0,130,480,No
