,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
126,Rwanda,2009,77,Number of dental technician assistants,Absolute,All,All,NODTA124,0,130,646,No
127,Rwanda,2008,61,Number of dental technician assistants,Absolute,All,All,NODTA125,0,130,646,No
128,Rwanda,2004,12,Number of dental technician assistants,Absolute,All,All,NODTA126,0,130,646,No
129,Samoa,2008,46,Number of dental technician assistants,Absolute,All,All,NODTA127,0,130,882,No
130,Sao Tome and Principe,2004,11,Number of dental technician assistants,Absolute,All,All,NODTA128,0,130,678,No
131,Senegal,2004,27,Number of dental technician assistants,Absolute,All,All,NODTA129,0,130,686,No
132,Seychelles,2004,54,Number of dental technician assistants,Absolute,All,All,NODTA130,0,130,690,No
133,Sierra Leone,2008,18,Number of dental technician assistants,Absolute,All,All,NODTA131,0,130,694,No
134,South Africa,2013,4508,Number of dental technician assistants,Absolute,All,All,NODTA132,0,130,710,No
135,South Africa,2011,3581,Number of dental technician assistants,Absolute,All,All,NODTA133,0,130,710,No
136,South Africa,2004,7,Number of dental technician assistants,Absolute,All,All,NODTA134,0,130,710,No
137,Sri Lanka,2007,27,Number of dental technician assistants,Absolute,All,All,NODTA135,0,130,144,No
138,Sri Lanka,2004,474,Number of dental technician assistants,Absolute,All,All,NODTA136,0,130,144,No
139,Sudan,2004,381,Number of dental technician assistants,Absolute,All,All,NODTA137,0,130,729,No
140,Sudan,2004,381,Number of dental technician assistants,Absolute,All,All,NODTA137,0,130,736,No
141,Swaziland,2009,30,Number of dental technician assistants,Absolute,All,All,NODTA138,0,130,748,No
142,Swaziland,2004,15,Number of dental technician assistants,Absolute,All,All,NODTA139,0,130,748,No
143,Swaziland,2000,17,Number of dental technician assistants,Absolute,All,All,NODTA140,0,130,748,No
144,Thailand,2010,5375,Number of dental technician assistants,Absolute,All,All,NODTA141,0,130,764,No
145,Thailand,2009,4250,Number of dental technician assistants,Absolute,All,All,NODTA142,0,130,764,No
146,Thailand,2008,3501,Number of dental technician assistants,Absolute,All,All,NODTA143,0,130,764,No
147,Thailand,2007,3279,Number of dental technician assistants,Absolute,All,All,NODTA144,0,130,764,No
148,Thailand,2006,3693,Number of dental technician assistants,Absolute,All,All,NODTA145,0,130,764,No
149,Thailand,2000,3493,Number of dental technician assistants,Absolute,All,All,NODTA146,0,130,764,No
150,Timor-Leste,2011,39,Number of dental technician assistants,Absolute,All,All,NODTA147,0,130,626,No
151,Timor-Leste,2010,37,Number of dental technician assistants,Absolute,All,All,NODTA148,0,130,626,No
152,Timor-Leste,2009,34,Number of dental technician assistants,Absolute,All,All,NODTA149,0,130,626,No
153,Timor-Leste,2008,29,Number of dental technician assistants,Absolute,All,All,NODTA150,0,130,626,No
154,Timor-Leste,2007,28,Number of dental technician assistants,Absolute,All,All,NODTA151,0,130,626,No
155,Timor-Leste,2004,43,Number of dental technician assistants,Absolute,All,All,NODTA152,0,130,626,No
156,Timor-Leste,2001,9,Number of dental technician assistants,Absolute,All,All,NODTA153,0,130,626,No
157,Togo,2008,4,Number of dental technician assistants,Absolute,All,All,NODTA154,0,130,768,No
158,Togo,2007,4,Number of dental technician assistants,Absolute,All,All,NODTA155,0,130,768,No
159,Togo,2004,1,Number of dental technician assistants,Absolute,All,All,NODTA156,0,130,768,No
160,Tonga,2009,26,Number of dental technician assistants,Absolute,All,All,NODTA157,0,130,776,No
161,Tunisia,2004,352,Number of dental technician assistants,Absolute,All,All,NODTA158,0,130,788,No
162,Tuvalu,2008,2,Number of dental technician assistants,Absolute,All,All,NODTA159,0,130,798,No
163,Uganda,2005,342,Number of dental technician assistants,Absolute,All,All,NODTA160,0,130,800,No
164,Uganda,2004,246,Number of dental technician assistants,Absolute,All,All,NODTA161,0,130,800,No
165,United Kingdom,1997,64085,Number of dental technician assistants,Absolute,All,All,NODTA162,0,130,826,No
166,United Republic of Tanzania,2006,187,Number of dental technician assistants,Absolute,All,All,NODTA163,0,130,834,No
167,United Republic of Tanzania,2002,120,Number of dental technician assistants,Absolute,All,All,NODTA164,0,130,834,No
168,United States of America,2000,329418,Number of dental technician assistants,Absolute,All,All,NODTA165,0,130,840,No
169,Yemen,2010,324,Number of dental technician assistants,Absolute,All,All,NODTA166,0,130,887,No
170,Yemen,2010,324,Number of dental technician assistants,Absolute,All,All,NODTA166,0,130,886,No
171,Yemen,2004,372,Number of dental technician assistants,Absolute,All,All,NODTA167,0,130,887,No
172,Yemen,2004,372,Number of dental technician assistants,Absolute,All,All,NODTA167,0,130,886,No
173,Zambia,2004,222,Number of dental technician assistants,Absolute,All,All,NODTA168,0,130,894,No
174,Zimbabwe,2004,136,Number of dental technician assistants,Absolute,All,All,NODTA169,0,130,716,No
175,Zimbabwe,1995,33,Number of dental technician assistants,Absolute,All,All,NODTA170,0,130,716,No
176,Zimbabwe,1990,22,Number of dental technician assistants,Absolute,All,All,NODTA171,0,130,716,No
177,Zimbabwe,1985,14,Number of dental technician assistants,Absolute,All,All,NODTA172,0,130,716,No
