,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
16,Bhutan,2011,0.28,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS17,0,130,64,No
17,Bolivia (Plurinational State of),2011,1.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS18,0,130,68,No
18,Bosnia and Herzegovina,2011,4.95,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS19,0,130,70,No
19,Botswana,2011,0.25,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS20,0,130,72,No
20,Brazil,2011,3.07,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS21,0,130,76,No
21,Brunei Darussalam,2011,0.98,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS22,0,130,96,No
22,Bulgaria,2011,6.75,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS23,0,130,100,No
23,Burkina Faso,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS24,0,130,854,No
24,Burundi,2011,0.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS25,0,130,108,No
25,Cabo Verde,2011,1.37,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS26,0,130,132,No
26,Cambodia,2011,0.23,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS27,0,130,116,No
27,Cameroon,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS28,0,130,120,No
28,Canada,2011,12.61,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS29,0,130,124,No
29,Central African Republic,2011,0.02,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS30,0,130,140,No
30,Chad,2011,0.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS31,0,130,148,No
31,Chile,2011,0.99,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS32,0,130,152,No
32,China,2011,1.53,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS33,0,130,156,No
33,Comoros,2011,0.14,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS34,0,130,174,No
34,Congo,2011,0.03,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS35,0,130,178,No
35,Cook Islands,2011,5.02,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS36,0,130,184,No
36,Costa Rica,2011,2.33,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS37,0,130,188,No
37,Côte dIvoire,2011,0.16,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS38,0,130,384,No
38,Croatia,2011,10.25,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS39,0,130,191,No
39,Cuba,2011,10.85,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS40,0,130,192,No
40,Cyprus,2011,6.82,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS41,0,130,196,No
41,Czech Republic,2011,11.85,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS42,0,130,203,No
42,Democratic Republic of the Congo,2011,0.07,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS43,0,130,180,No
43,Denmark,2011,14.12,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS44,0,130,208,No
44,Dominica,2011,3.01,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS45,0,130,212,No
45,Dominican Republic,2011,1.33,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS46,0,130,214,No
46,Ecuador,2011,1.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS47,0,130,218,No
47,Egypt,2011,0.54,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS48,0,130,818,No
48,El Salvador,2011,0.16,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS49,0,130,222,No
49,Eritrea,2011,0.0,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS50,0,130,232,No
50,Estonia,2011,13.5,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS51,0,130,233,No
51,Ethiopia,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS52,0,130,231,No
52,Ethiopia,2011,0.04,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS52,0,130,230,No
53,Fiji,2011,0.23,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS53,0,130,242,No
54,Finland,2011,28.06,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS54,0,130,246,No
55,France,2011,22.35,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS55,0,130,250,No
56,Gabon,2011,0.27,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS56,0,130,266,No
57,Gambia,2011,0.17,Psychiatrists working in mental health sector,per 100k pop,All,All,PSYCWOMHS57,0,130,270,No
