,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
186,Sierra Leone,2008,43,Number of laboratory technician assistants,Absolute,All,All,NOLTAS179,0,130,694,No
187,Somalia,2005,149,Number of laboratory technician assistants,Absolute,All,All,NOLTAS180,0,130,706,No
188,South Africa,2013,541,Number of laboratory technician assistants,Absolute,All,All,NOLTAS181,0,130,710,No
189,South Africa,2011,430,Number of laboratory technician assistants,Absolute,All,All,NOLTAS182,0,130,710,No
190,South Africa,2004,697,Number of laboratory technician assistants,Absolute,All,All,NOLTAS183,0,130,710,No
191,Sri Lanka,2007,901,Number of laboratory technician assistants,Absolute,All,All,NOLTAS184,0,130,144,No
192,Sri Lanka,2004,913,Number of laboratory technician assistants,Absolute,All,All,NOLTAS185,0,130,144,No
193,Sri Lanka,1993,587,Number of laboratory technician assistants,Absolute,All,All,NOLTAS186,0,130,144,No
194,Sudan,2004,2416,Number of laboratory technician assistants,Absolute,All,All,NOLTAS187,0,130,729,No
195,Sudan,2004,2416,Number of laboratory technician assistants,Absolute,All,All,NOLTAS187,0,130,736,No
196,Swaziland,2009,57,Number of laboratory technician assistants,Absolute,All,All,NOLTAS188,0,130,748,No
197,Swaziland,2004,47,Number of laboratory technician assistants,Absolute,All,All,NOLTAS189,0,130,748,No
198,Swaziland,2000,11,Number of laboratory technician assistants,Absolute,All,All,NOLTAS190,0,130,748,No
199,Timor-Leste,2011,132,Number of laboratory technician assistants,Absolute,All,All,NOLTAS191,0,130,626,No
200,Timor-Leste,2010,123,Number of laboratory technician assistants,Absolute,All,All,NOLTAS192,0,130,626,No
201,Timor-Leste,2009,114,Number of laboratory technician assistants,Absolute,All,All,NOLTAS193,0,130,626,No
202,Timor-Leste,2008,75,Number of laboratory technician assistants,Absolute,All,All,NOLTAS194,0,130,626,No
203,Timor-Leste,2007,49,Number of laboratory technician assistants,Absolute,All,All,NOLTAS195,0,130,626,No
204,Timor-Leste,2004,32,Number of laboratory technician assistants,Absolute,All,All,NOLTAS196,0,130,626,No
205,Timor-Leste,2001,23,Number of laboratory technician assistants,Absolute,All,All,NOLTAS197,0,130,626,No
206,Togo,2008,360,Number of laboratory technician assistants,Absolute,All,All,NOLTAS198,0,130,768,No
207,Togo,2007,405,Number of laboratory technician assistants,Absolute,All,All,NOLTAS199,0,130,768,No
208,Togo,2004,310,Number of laboratory technician assistants,Absolute,All,All,NOLTAS200,0,130,768,No
209,Tonga,2009,21,Number of laboratory technician assistants,Absolute,All,All,NOLTAS201,0,130,776,No
210,Tunisia,2004,1942,Number of laboratory technician assistants,Absolute,All,All,NOLTAS202,0,130,788,No
211,Tuvalu,2008,1,Number of laboratory technician assistants,Absolute,All,All,NOLTAS203,0,130,798,No
212,Uganda,2004,1538,Number of laboratory technician assistants,Absolute,All,All,NOLTAS204,0,130,800,No
213,United Republic of Tanzania,2006,454,Number of laboratory technician assistants,Absolute,All,All,NOLTAS205,0,130,834,No
214,United Republic of Tanzania,2002,1327,Number of laboratory technician assistants,Absolute,All,All,NOLTAS206,0,130,834,No
215,United States of America,2000,382300,Number of laboratory technician assistants,Absolute,All,All,NOLTAS207,0,130,840,No
216,Yemen,2010,1809,Number of laboratory technician assistants,Absolute,All,All,NOLTAS208,0,130,887,No
217,Yemen,2010,1809,Number of laboratory technician assistants,Absolute,All,All,NOLTAS208,0,130,886,No
218,Yemen,2004,2405,Number of laboratory technician assistants,Absolute,All,All,NOLTAS209,0,130,887,No
219,Yemen,2004,2405,Number of laboratory technician assistants,Absolute,All,All,NOLTAS209,0,130,886,No
220,Yemen,1997,791,Number of laboratory technician assistants,Absolute,All,All,NOLTAS210,0,130,887,No
221,Yemen,1997,791,Number of laboratory technician assistants,Absolute,All,All,NOLTAS210,0,130,886,No
222,Zambia,2010,546,Number of laboratory technician assistants,Absolute,All,All,NOLTAS211,0,130,894,No
223,Zambia,2006,392,Number of laboratory technician assistants,Absolute,All,All,NOLTAS212,0,130,894,No
224,Zambia,2005,417,Number of laboratory technician assistants,Absolute,All,All,NOLTAS213,0,130,894,No
225,Zambia,2004,1163,Number of laboratory technician assistants,Absolute,All,All,NOLTAS214,0,130,894,No
226,Zimbabwe,1995,543,Number of laboratory technician assistants,Absolute,All,All,NOLTAS215,0,130,716,No
227,Zimbabwe,1990,168,Number of laboratory technician assistants,Absolute,All,All,NOLTAS216,0,130,716,No
228,Zimbabwe,1985,150,Number of laboratory technician assistants,Absolute,All,All,NOLTAS217,0,130,716,No
