,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
69,Guinea-Bissau,2012,18.97,Population Median Age,Absolute,All,All,PMAY69,0,130,624,No
70,Guyana,2012,22.36,Population Median Age,Absolute,All,All,PMAY70,0,130,328,No
71,Haiti,2012,21.99,Population Median Age,Absolute,All,All,PMAY71,0,130,332,No
72,Honduras,2012,21.57,Population Median Age,Absolute,All,All,PMAY72,0,130,340,No
73,Hungary,2012,40.35,Population Median Age,Absolute,All,All,PMAY73,0,130,348,No
74,Iceland,2012,35.3,Population Median Age,Absolute,All,All,PMAY74,0,130,352,No
75,India,2012,26.07,Population Median Age,Absolute,All,All,PMAY75,0,130,356,No
76,Indonesia,2012,27.47,Population Median Age,Absolute,All,All,PMAY76,0,130,360,No
77,Iran (Islamic Republic of),2012,27.99,Population Median Age,Absolute,All,All,PMAY77,0,130,364,No
78,Iraq,2012,19.5,Population Median Age,Absolute,All,All,PMAY78,0,130,368,No
79,Ireland,2012,34.94,Population Median Age,Absolute,All,All,PMAY79,0,130,372,No
80,Israel,2012,30.1,Population Median Age,Absolute,All,All,PMAY80,0,130,376,No
81,Italy,2012,43.99,Population Median Age,Absolute,All,All,PMAY81,0,130,380,No
82,Jamaica,2012,27.5,Population Median Age,Absolute,All,All,PMAY82,0,130,388,No
83,Japan,2012,45.53,Population Median Age,Absolute,All,All,PMAY83,0,130,392,No
84,Japan,2012,45.53,Population Median Age,Absolute,All,All,PMAY83,0,130,392,No
85,Jordan,2012,23.06,Population Median Age,Absolute,All,All,PMAY84,0,130,400,No
86,Kazakhstan,2012,29.2,Population Median Age,Absolute,All,All,PMAY85,0,130,398,No
87,Kenya,2012,18.72,Population Median Age,Absolute,All,All,PMAY86,0,130,404,No
88,Kiribati,2012,23.15,Population Median Age,Absolute,All,All,PMAY87,0,130,296,No
89,Kuwait,2012,28.95,Population Median Age,Absolute,All,All,PMAY88,0,130,414,No
90,Kyrgyzstan,2012,24.34,Population Median Age,Absolute,All,All,PMAY89,0,130,417,No
91,Lao Peoples Democratic Republic,2012,21.02,Population Median Age,Absolute,All,All,PMAY90,0,130,418,No
92,Latvia,2012,41.44,Population Median Age,Absolute,All,All,PMAY91,0,130,428,No
93,Lebanon,2012,29.4,Population Median Age,Absolute,All,All,PMAY92,0,130,422,No
94,Lesotho,2012,20.53,Population Median Age,Absolute,All,All,PMAY93,0,130,426,No
95,Liberia,2012,18.43,Population Median Age,Absolute,All,All,PMAY94,0,130,430,No
96,Libya,2012,26.25,Population Median Age,Absolute,All,All,PMAY95,0,130,434,No
97,Lithuania,2012,39.09,Population Median Age,Absolute,All,All,PMAY96,0,130,440,No
98,Luxembourg,2012,39.0,Population Median Age,Absolute,All,All,PMAY97,0,130,442,No
99,Madagascar,2012,18.3,Population Median Age,Absolute,All,All,PMAY98,0,130,450,No
100,Malawi,2012,17.06,Population Median Age,Absolute,All,All,PMAY99,0,130,454,No
101,Malaysia,2012,26.99,Population Median Age,Absolute,All,All,PMAY100,0,130,458,No
102,Maldives,2012,24.53,Population Median Age,Absolute,All,All,PMAY101,0,130,462,No
103,Mali,2012,16.39,Population Median Age,Absolute,All,All,PMAY102,0,130,466,No
104,Malta,2012,40.65,Population Median Age,Absolute,All,All,PMAY103,0,130,470,No
105,Mauritania,2012,19.71,Population Median Age,Absolute,All,All,PMAY104,0,130,478,No
106,Mauritius,2012,34.18,Population Median Age,Absolute,All,All,PMAY105,0,130,480,No
107,Mexico,2012,26.64,Population Median Age,Absolute,All,All,PMAY106,0,130,484,No
108,Micronesia (Federated States of),2012,20.73,Population Median Age,Absolute,All,All,PMAY107,0,130,583,No
109,Mongolia,2012,26.4,Population Median Age,Absolute,All,All,PMAY108,0,130,496,No
110,Montenegro,2012,36.82,Population Median Age,Absolute,All,All,PMAY109,0,130,499,No
111,Morocco,2012,26.7,Population Median Age,Absolute,All,All,PMAY110,0,130,504,No
112,Mozambique,2012,17.26,Population Median Age,Absolute,All,All,PMAY111,0,130,508,No
113,Myanmar,2012,28.62,Population Median Age,Absolute,All,All,PMAY112,0,130,104,No
114,Namibia,2012,20.94,Population Median Age,Absolute,All,All,PMAY113,0,130,516,No
115,Nepal,2012,22.02,Population Median Age,Absolute,All,All,PMAY114,0,130,524,No
116,Netherlands,2012,41.47,Population Median Age,Absolute,All,All,PMAY115,0,130,528,No
117,New Zealand,2012,36.85,Population Median Age,Absolute,All,All,PMAY116,0,130,554,No
118,New Zealand,2012,36.85,Population Median Age,Absolute,All,All,PMAY116,0,130,554,No
119,Nicaragua,2012,22.74,Population Median Age,Absolute,All,All,PMAY117,0,130,558,No
120,Niger,2012,15.04,Population Median Age,Absolute,All,All,PMAY118,0,130,562,No
121,Nigeria,2012,17.84,Population Median Age,Absolute,All,All,PMAY119,0,130,566,No
122,Norway,2012,38.88,Population Median Age,Absolute,All,All,PMAY120,0,130,578,No
123,Oman,2012,25.88,Population Median Age,Absolute,All,All,PMAY121,0,130,512,No
124,Pakistan,2012,22.23,Population Median Age,Absolute,All,All,PMAY122,0,130,586,No
125,Panama,2012,27.64,Population Median Age,Absolute,All,All,PMAY123,0,130,591,No
126,Panama,2012,27.64,Population Median Age,Absolute,All,All,PMAY123,0,130,590,No
127,Papua New Guinea,2012,20.72,Population Median Age,Absolute,All,All,PMAY124,0,130,598,No
128,Paraguay,2012,23.59,Population Median Age,Absolute,All,All,PMAY125,0,130,600,No
129,Peru,2012,26.16,Population Median Age,Absolute,All,All,PMAY126,0,130,604,No
130,Philippines,2012,22.74,Population Median Age,Absolute,All,All,PMAY127,0,130,608,No
131,Poland,2012,38.55,Population Median Age,Absolute,All,All,PMAY128,0,130,616,No
132,Portugal,2012,41.81,Population Median Age,Absolute,All,All,PMAY129,0,130,620,No
133,Qatar,2012,31.64,Population Median Age,Absolute,All,All,PMAY130,0,130,634,No
134,Republic of Korea,2012,38.85,Population Median Age,Absolute,All,All,PMAY131,0,130,410,No
135,Republic of Moldova,2012,35.61,Population Median Age,Absolute,All,All,PMAY132,0,130,498,No
136,Romania,2012,39.09,Population Median Age,Absolute,All,All,PMAY133,0,130,642,No
137,Russian Federation,2012,38.22,Population Median Age,Absolute,All,All,PMAY134,0,130,643,No
138,Rwanda,2012,18.05,Population Median Age,Absolute,All,All,PMAY135,0,130,646,No
139,Saint Lucia,2012,30.17,Population Median Age,Absolute,All,All,PMAY136,0,130,662,No
140,Saint Vincent and the Grenadines,2012,28.64,Population Median Age,Absolute,All,All,PMAY137,0,130,670,No
141,Samoa,2012,20.95,Population Median Age,Absolute,All,All,PMAY138,0,130,882,No
142,Sao Tome and Principe,2012,19.13,Population Median Age,Absolute,All,All,PMAY139,0,130,678,No
143,Saudi Arabia,2012,27.03,Population Median Age,Absolute,All,All,PMAY140,0,130,682,No
144,Senegal,2012,18.01,Population Median Age,Absolute,All,All,PMAY141,0,130,686,No
145,Serbia,2012,38.38,Population Median Age,Absolute,All,All,PMAY142,0,130,688,No
146,Seychelles,2012,32.26,Population Median Age,Absolute,All,All,PMAY143,0,130,690,No
147,Sierra Leone,2012,18.98,Population Median Age,Absolute,All,All,PMAY144,0,130,694,No
148,Singapore,2012,37.88,Population Median Age,Absolute,All,All,PMAY145,0,130,702,No
149,Slovakia,2012,37.87,Population Median Age,Absolute,All,All,PMAY146,0,130,703,No
150,Slovenia,2012,42.1,Population Median Age,Absolute,All,All,PMAY147,0,130,705,No
151,Solomon Islands,2012,19.62,Population Median Age,Absolute,All,All,PMAY148,0,130,90,No
152,Somalia,2012,16.25,Population Median Age,Absolute,All,All,PMAY149,0,130,706,No
153,South Africa,2012,25.7,Population Median Age,Absolute,All,All,PMAY150,0,130,710,No
154,South Sudan,2012,18.52,Population Median Age,Absolute,All,All,PMAY151,0,130,728,No
155,Spain,2012,40.99,Population Median Age,Absolute,All,All,PMAY152,0,130,724,No
156,Sri Lanka,2012,31.12,Population Median Age,Absolute,All,All,PMAY153,0,130,144,No
157,Sudan,2012,19.02,Population Median Age,Absolute,All,All,PMAY154,0,130,729,No
158,Sudan,2012,19.02,Population Median Age,Absolute,All,All,PMAY154,0,130,736,No
159,Suriname,2012,28.18,Population Median Age,Absolute,All,All,PMAY155,0,130,740,No
160,Swaziland,2012,19.82,Population Median Age,Absolute,All,All,PMAY156,0,130,748,No
161,Sweden,2012,40.91,Population Median Age,Absolute,All,All,PMAY157,0,130,752,No
