,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
18,Benin,2008,18,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC19,0,130,204,No
19,Bhutan,2008,33,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC20,0,130,64,No
20,Bolivia (Plurinational State of),2008,34,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC21,0,130,68,No
21,Bosnia and Herzegovina,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC22,0,130,70,No
22,Botswana,2008,19,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC23,0,130,72,No
23,Brazil,2008,56,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC24,0,130,76,No
24,Brunei Darussalam,2008,71,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC25,0,130,96,No
25,Bulgaria,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC26,0,130,100,No
26,Burkina Faso,2008,12,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC27,0,130,854,No
27,Burundi,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC28,0,130,108,No
28,Cabo Verde,2008,40,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC29,0,130,132,No
29,Cambodia,2008,31,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC30,0,130,116,No
30,Cameroon,2008,17,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC31,0,130,120,No
31,Canada,2008,79,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC32,0,130,124,No
32,Central African Republic,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC33,0,130,140,No
33,Chad,2008,11,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC34,0,130,148,No
34,Chile,2008,71,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC35,0,130,152,No
35,China,2008,65,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC36,0,130,156,No
36,Colombia,2008,43,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC37,0,130,170,No
37,Comoros,2008,24,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC38,0,130,174,No
38,Congo,2008,17,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC39,0,130,178,No
39,Cook Islands,2008,62,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC40,0,130,184,No
40,Costa Rica,2008,62,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC41,0,130,188,No
41,Côte dIvoire,2008,19,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC42,0,130,384,No
42,Croatia,2008,85,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC43,0,130,191,No
43,Cuba,2008,78,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC44,0,130,192,No
44,Cyprus,2008,81,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC45,0,130,196,No
45,Czech Republic,2008,83,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC46,0,130,203,No
46,Democratic Peoples Republic of Korea,2008,52,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC47,0,130,408,No
47,Democratic Republic of the Congo,2008,11,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC48,0,130,180,No
48,Denmark,2008,85,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC49,0,130,208,No
49,Djibouti,2008,24,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC50,0,130,262,No
50,Dominica,2008,74,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC51,0,130,212,No
51,Dominican Republic,2008,42,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC52,0,130,214,No
52,Ecuador,2008,45,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC53,0,130,218,No
53,Egypt,2008,65,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC54,0,130,818,No
54,El Salvador,2008,46,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC55,0,130,222,No
55,Equatorial Guinea,2008,18,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC56,0,130,226,No
56,Eritrea,2008,23,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC57,0,130,232,No
57,Estonia,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC58,0,130,233,No
58,Ethiopia,2008,20,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC59,0,130,231,No
59,Ethiopia,2008,20,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC59,0,130,230,No
60,Fiji,2008,67,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC60,0,130,242,No
61,Finland,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC61,0,130,246,No
62,France,2008,80,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC62,0,130,250,No
63,Gabon,2008,21,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC63,0,130,266,No
64,Gambia,2008,20,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC64,0,130,270,No
65,Georgia,2008,75,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC65,0,130,268,No
66,Germany,2008,87,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC66,0,130,276,No
67,Ghana,2008,25,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC67,0,130,288,No
68,Greece,2008,83,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC68,0,130,300,No
69,Grenada,2008,70,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC69,0,130,308,No
70,Guatemala,2008,31,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC70,0,130,320,No
71,Guinea,2008,19,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC71,0,130,324,No
72,Guinea-Bissau,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC72,0,130,624,No
73,Guyana,2008,47,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC73,0,130,328,No
74,Haiti,2008,22,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC74,0,130,332,No
75,Honduras,2008,43,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC75,0,130,340,No
76,Hungary,2008,87,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC76,0,130,348,No
77,Iceland,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC77,0,130,352,No
78,India,2008,35,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC78,0,130,356,No
79,Indonesia,2008,45,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC79,0,130,360,No
80,Iran (Islamic Republic of),2008,49,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC80,0,130,364,No
81,Iraq,2008,25,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC81,0,130,368,No
82,Ireland,2008,78,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC82,0,130,372,No
83,Israel,2008,78,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC83,0,130,376,No
84,Italy,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC84,0,130,380,No
85,Jamaica,2008,42,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC85,0,130,388,No
86,Japan,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC86,0,130,392,No
87,Japan,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC86,0,130,392,No
88,Jordan,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC87,0,130,400,No
89,Kazakhstan,2008,59,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC88,0,130,398,No
90,Kenya,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC89,0,130,404,No
91,Kiribati,2008,60,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC90,0,130,296,No
92,Kuwait,2008,64,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC91,0,130,414,No
93,Kyrgyzstan,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC92,0,130,417,No
94,Lao Peoples Democratic Republic,2008,28,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC93,0,130,418,No
95,Latvia,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC94,0,130,428,No
96,Lebanon,2008,70,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC95,0,130,422,No
97,Lesotho,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC96,0,130,426,No
98,Liberia,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC97,0,130,430,No
99,Libya,2008,62,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC98,0,130,434,No
100,Lithuania,2008,71,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC99,0,130,440,No
101,Luxembourg,2008,79,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC100,0,130,442,No
102,Madagascar,2008,24,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC101,0,130,450,No
103,Malawi,2008,17,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC102,0,130,454,No
104,Malaysia,2008,58,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC103,0,130,458,No
105,Maldives,2008,56,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC104,0,130,462,No
106,Mali,2008,11,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC105,0,130,466,No
107,Malta,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC106,0,130,470,No
108,Marshall Islands,2008,64,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC107,0,130,584,No
109,Mauritania,2008,19,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC108,0,130,478,No
110,Mauritius,2008,76,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC109,0,130,480,No
111,Mexico,2008,61,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC110,0,130,484,No
112,Micronesia (Federated States of),2008,49,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC111,0,130,583,No
113,Monaco,2008,78,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC112,0,130,492,No
114,Mongolia,2008,53,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC113,0,130,496,No
115,Montenegro,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC114,0,130,499,No
116,Morocco,2008,51,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC115,0,130,504,No
117,Mozambique,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC116,0,130,508,No
118,Myanmar,2008,21,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC117,0,130,104,No
119,Namibia,2008,22,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC118,0,130,516,No
120,Nauru,2008,56,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC119,0,130,520,No
121,Nepal,2008,31,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC120,0,130,524,No
122,Netherlands,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC121,0,130,528,No
123,New Zealand,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC122,0,130,554,No
124,New Zealand,2008,77,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC122,0,130,554,No
125,Nicaragua,2008,49,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC123,0,130,558,No
126,Niger,2008,8,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC124,0,130,562,No
127,Nigeria,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC125,0,130,566,No
128,Niue,2008,58,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC126,0,130,570,No
129,Norway,2008,80,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC127,0,130,578,No
130,Oman,2008,67,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC128,0,130,512,No
131,Pakistan,2008,26,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC129,0,130,586,No
132,Palau,2008,65,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC130,0,130,585,No
133,Panama,2008,48,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC131,0,130,591,No
134,Panama,2008,48,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC131,0,130,590,No
135,Papua New Guinea,2008,28,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC132,0,130,598,No
136,Paraguay,2008,45,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC133,0,130,600,No
137,Peru,2008,46,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC134,0,130,604,No
138,Philippines,2008,45,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC135,0,130,608,No
139,Poland,2008,80,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC136,0,130,616,No
140,Portugal,2008,81,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC137,0,130,620,No
141,Qatar,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC138,0,130,634,No
142,Republic of Korea,2008,72,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC139,0,130,410,No
143,Republic of Moldova,2008,74,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC140,0,130,498,No
144,Romania,2008,80,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC141,0,130,642,No
145,Russian Federation,2008,64,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC142,0,130,643,No
146,Rwanda,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC143,0,130,646,No
147,Saint Kitts and Nevis,2008,63,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC144,0,130,659,No
148,Saint Lucia,2008,60,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC145,0,130,662,No
149,Saint Vincent and the Grenadines,2008,60,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC146,0,130,670,No
150,Samoa,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC147,0,130,882,No
151,San Marino,2008,86,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC148,0,130,674,No
152,Sao Tome and Principe,2008,25,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC149,0,130,678,No
153,Saudi Arabia,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC150,0,130,682,No
154,Senegal,2008,17,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC151,0,130,686,No
155,Serbia,2008,88,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC152,0,130,688,No
156,Seychelles,2008,66,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC153,0,130,690,No
157,Sierra Leone,2008,10,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC154,0,130,694,No
158,Singapore,2008,78,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC155,0,130,702,No
159,Slovakia,2008,81,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC156,0,130,703,No
160,Slovenia,2008,80,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC157,0,130,705,No
161,Solomon Islands,2008,41,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC158,0,130,90,No
162,Somalia,2008,14,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC159,0,130,706,No
163,South Africa,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC160,0,130,710,No
164,Spain,2008,83,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC161,0,130,724,No
165,Sri Lanka,2008,39,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC162,0,130,144,No
166,Sudan,2008,24,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC163,0,130,729,No
167,Sudan,2008,24,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC163,0,130,736,No
168,Suriname,2008,52,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC164,0,130,740,No
169,Swaziland,2008,16,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC165,0,130,748,No
170,Sweden,2008,83,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC166,0,130,752,No
171,Switzerland,2008,82,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC167,0,130,756,No
172,Switzerland,2008,82,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC167,0,130,756,No
173,Syrian Arab Republic,2008,61,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC168,0,130,760,No
174,Tajikistan,2008,32,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC169,0,130,762,No
175,Thailand,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC170,0,130,764,No
176,The former Yugoslav Republic of Macedonia,2008,88,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC171,0,130,807,No
177,Timor-Leste,2008,18,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC172,0,130,626,No
178,Togo,2008,18,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC173,0,130,768,No
179,Tonga,2008,61,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC174,0,130,776,No
180,Trinidad and Tobago,2008,59,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC175,0,130,780,No
181,Tunisia,2008,53,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC176,0,130,788,No
182,Turkey,2008,68,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC177,0,130,792,No
183,Turkmenistan,2008,52,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC178,0,130,795,No
184,Tuvalu,2008,62,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC179,0,130,798,No
185,Uganda,2008,13,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC180,0,130,800,No
186,Ukraine,2008,70,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC181,0,130,804,No
187,United Arab Emirates,2008,57,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC182,0,130,784,No
188,United Kingdom,2008,83,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC183,0,130,826,No
189,United Republic of Tanzania,2008,13,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC184,0,130,834,No
190,United States of America,2008,72,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC185,0,130,840,No
191,Uruguay,2008,74,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC186,0,130,858,No
192,Uzbekistan,2008,55,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC187,0,130,860,No
193,Vanuatu,2008,56,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC188,0,130,548,No
194,Venezuela (Bolivarian Republic of),2008,42,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC189,0,130,862,No
195,Viet Nam,2008,56,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC190,0,130,704,No
196,Yemen,2008,26,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC191,0,130,887,No
197,Yemen,2008,26,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC191,0,130,886,No
198,Zambia,2008,15,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC192,0,130,894,No
199,Zimbabwe,2008,9,Years of Life Lost Noncommunicable,Percent,All,All,YLLNC193,0,130,716,No
