,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
100,Guyana,2013,3.75,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU99,0,130,328,No
101,Guyana,2010,3.98,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU100,0,130,328,No
102,Haiti,2013,0.29,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU101,0,130,332,No
103,Haiti,2010,0.3,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU102,0,130,332,No
104,Honduras,2013,2.1,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU103,0,130,340,No
105,Honduras,2010,2.24,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU104,0,130,340,No
106,Hungary,2013,6.63,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU105,0,130,348,No
107,Hungary,2010,6.61,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU106,0,130,348,No
108,Iceland,2013,39.45,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU107,0,130,352,No
109,Iceland,2010,40.61,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU108,0,130,352,No
110,Iraq,2013,2.22,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU109,0,130,368,No
111,Iraq,2010,2.37,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU110,0,130,368,No
112,Ireland,2013,4.54,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU111,0,130,372,No
113,Ireland,2010,4.7,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU112,0,130,372,No
114,Israel,2013,7.5,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU113,0,130,376,No
115,Israel,2010,7.82,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU114,0,130,376,No
116,Jamaica,2013,1.44,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU115,0,130,388,No
117,Jamaica,2010,1.46,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU116,0,130,388,No
118,Japan,2013,101.18,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU117,0,130,392,No
119,Japan,2013,101.18,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU117,0,130,392,No
120,Japan,2010,101.67,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU118,0,130,392,No
121,Japan,2010,101.67,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU118,0,130,392,No
122,Jordan,2013,5.5,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU119,0,130,400,No
123,Jordan,2010,6.46,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU120,0,130,400,No
124,Kazakhstan,2013,1.46,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU121,0,130,398,No
125,Kazakhstan,2010,1.5,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU122,0,130,398,No
126,Kenya,2013,0.25,Total density computed tomography units,per 1m pop,All,All,TODEPMPCTOU123,0,130,404,No
