,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
103,Malawi,2012,9.5,Crude Death Rate,per 1k pop,All,All,CDR102,0,130,454,No
104,Malaysia,2012,5.0,Crude Death Rate,per 1k pop,All,All,CDR103,0,130,458,No
105,Maldives,2012,3.7,Crude Death Rate,per 1k pop,All,All,CDR104,0,130,462,No
106,Mali,2012,11.5,Crude Death Rate,per 1k pop,All,All,CDR105,0,130,466,No
107,Malta,2012,7.0,Crude Death Rate,per 1k pop,All,All,CDR106,0,130,470,No
108,Marshall Islands,2012,6.6,Crude Death Rate,per 1k pop,All,All,CDR107,0,130,584,No
109,Mauritania,2012,7.9,Crude Death Rate,per 1k pop,All,All,CDR108,0,130,478,No
110,Mauritius,2012,7.3,Crude Death Rate,per 1k pop,All,All,CDR109,0,130,480,No
111,Mexico,2012,5.0,Crude Death Rate,per 1k pop,All,All,CDR110,0,130,484,No
112,Micronesia (Federated States of),2012,6.2,Crude Death Rate,per 1k pop,All,All,CDR111,0,130,583,No
113,Monaco,2012,8.6,Crude Death Rate,per 1k pop,All,All,CDR112,0,130,492,No
114,Mongolia,2012,6.8,Crude Death Rate,per 1k pop,All,All,CDR113,0,130,496,No
115,Montenegro,2012,9.3,Crude Death Rate,per 1k pop,All,All,CDR114,0,130,499,No
116,Morocco,2012,6.3,Crude Death Rate,per 1k pop,All,All,CDR115,0,130,504,No
117,Mozambique,2012,12.4,Crude Death Rate,per 1k pop,All,All,CDR116,0,130,508,No
118,Myanmar,2012,8.3,Crude Death Rate,per 1k pop,All,All,CDR117,0,130,104,No
119,Namibia,2012,6.3,Crude Death Rate,per 1k pop,All,All,CDR118,0,130,516,No
120,Nauru,2012,3.5,Crude Death Rate,per 1k pop,All,All,CDR119,0,130,520,No
121,Nepal,2012,6.7,Crude Death Rate,per 1k pop,All,All,CDR120,0,130,524,No
122,Netherlands,2012,8.4,Crude Death Rate,per 1k pop,All,All,CDR121,0,130,528,No
123,New Zealand,2012,6.3,Crude Death Rate,per 1k pop,All,All,CDR122,0,130,554,No
124,New Zealand,2012,6.3,Crude Death Rate,per 1k pop,All,All,CDR122,0,130,554,No
125,Nicaragua,2012,4.9,Crude Death Rate,per 1k pop,All,All,CDR123,0,130,558,No
126,Niger,2012,10.5,Crude Death Rate,per 1k pop,All,All,CDR124,0,130,562,No
127,Nigeria,2012,12.3,Crude Death Rate,per 1k pop,All,All,CDR125,0,130,566,No
128,Niue,2012,5.8,Crude Death Rate,per 1k pop,All,All,CDR126,0,130,570,No
129,Norway,2012,8.3,Crude Death Rate,per 1k pop,All,All,CDR127,0,130,578,No
130,Oman,2012,2.9,Crude Death Rate,per 1k pop,All,All,CDR128,0,130,512,No
131,Pakistan,2012,7.4,Crude Death Rate,per 1k pop,All,All,CDR129,0,130,586,No
132,Palau,2012,5.9,Crude Death Rate,per 1k pop,All,All,CDR130,0,130,585,No
133,Panama,2012,5.0,Crude Death Rate,per 1k pop,All,All,CDR131,0,130,591,No
